,id,rank,FDR,sign,log_FDR,log_rank,srank,desc
cgd4_2553-RA-p1,198,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd3_1730-RA-p1,199,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_180-RA-p1,200,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd1_260-RA-p1,201,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Signal peptide region containing protein
cgd5_2220-RA-p1,202,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Small nuclear ribonucleoprotein D1/ SM domain containing protein
cgd8_610-RA-p1,203,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,AAA-type ATPase/BRCT/DNA polymerase III delta subunit/Replication factor RFC1 C terminal domain containing protein
cgd3_180-RA-p1,204,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,KOG1666/V-SNARE domain containing protein
cgd5_2300-RA-p1,205,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,DAD/Ost2
cgd5_230-RA-p1,206,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd4_2340-RA-p1,207,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd4_2280-RA-p1,208,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd5_2430-RA-p1,209,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Prefoldin alpha-like protein
cgd5_2710-RA-p1,210,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_4840-RA-p1,211,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,"Serine protease, subtilase family, signal peptide"
cgd7_1860-RA-p1,212,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,emp24/gp25L/p24 family/GOLD domain-containing protein
cgd4_1300-RA-p1,213,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_330-RA-p1,214,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,PH domain containing protein
cgd7_1873-RA-p1,215,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Zinc-binding ribosomal protein L44
cgd7_1820-RA-p1,216,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,TRAPPC3
cgd8_580-RA-p1,217,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Ubiquitin-conjugating enzyme E2
cgd3_2260-RA-p1,218,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_1800-RA-p1,219,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Chitin-binding type-2 domain containing protein
cgd7_2500-RA-p1,220,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Skp1 family protein
cgd4_4030-RA-p1,221,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,UBX/SEP domain containing protein
cgd4_4503-RA-p1,222,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,unspecified product
cgd3_3700-RA-p1,223,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_2800-RA-p1,224,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Signal peptide LNR (Lin-12/Notch) repeat containing protein
cgd3_3750-RA-p1,225,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Multiprotein bridging factor 1
cgd4_500-RA-p1,226,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Oocyst wall protein 7
cgd4_3650-RA-p1,227,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd4_3550-RA-p1,228,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Secreted Kazal domain-containing protein
cgd4_590-RA-p1,229,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Nuclear transport factor 2
cgd4_670-RA-p1,230,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Oocyst wall protein 3
cgd3_3900-RA-p1,231,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd3_4030-RA-p1,232,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Inhibitor of apoptosis-promoting Bax1-related protein
cgd6_670-RA-p1,233,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,"Aspartic acid and asparagine hydroxylation/Peptidase C11, clostripain domain contining protein"
cgd4_3090-RA-p1,234,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Oocyst wall protein 6
cgd8_2470-RA-p1,235,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd4_3070-RA-p1,236,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
Cgd7_260-RA-p1,237,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,VIT/Ccc1 family
cgd8_3350-RA-p1,238,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Oocyst wall protein 4
cgd5_1040-RA-p1,239,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Arf GTPase activating protein
cgd5_10-RA-p1,240,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd3_440-RA-p1,241,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,C-type lectin containing protein
cgd8_1160-RA-p1,242,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd5_1330-RA-p1,243,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,RRM domain containing protein
cgd8_2180-RA-p1,244,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Serine/Threonine protein kinase
cgd4_2610-RA-p1,245,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,unspecified product
cgd1_2490-RA-p1,246,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Proteasome subunit beta type
cgd7_5150-RA-p1,247,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Chitin-binding type-2 domain containing protein
cgd8_2170-RA-p1,248,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Histone H2A
cgd3_760-RA-p1,249,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Ribosomal protein L7Ae/L30e/S12e/Gadd45
cgd6_710-RA-p1,250,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd6_470-RA-p1,251,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Acetyl-coenzyme A transporter 1
cgd2_810-RA-p1,252,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Calmodulin
cgd2_2510-RA-p1,253,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Glucose-methanol-choline oxidoreductase
cgd1_370-RA-p1,254,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,carboxypeptidase A with signal peptide region
cgd2_2640-RA-p1,255,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_3110-RA-p1,256,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,S1/P1 nuclease
cgd2_2970-RA-p1,257,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,DNA-directed RNA polymerase II
cgd8_4230-RA-p1,258,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Glucose-methanol-choline oxidoreductase
cgd8_4150-RA-p1,259,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,RNA recognition motif domain containing protein
cgd8_5160-RA-p1,260,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd2_850-RA-p1,261,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd1_3550-RA-p1,262,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Apple domain containing protein
cgd6_1000-RA-p1,263,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd1_3543-RA-p1,264,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd2_3320-RA-p1,265,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Papain family cysteine protease
cgd5_630-RA-p1,266,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Bromodomain/Ankyrin repeat containing domain
cgd5_480-RA-p1,267,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,26S proteasome complex ubiquitin receptor subunit Rpn13
cgd5_4440-RA-p1,268,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Thymidine kinase
cgd7_4310-RA-p1,269,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,"Cysteine-rich secretory protein, allergen V5/Tpx-1-related"
cgd6_3730-RA-p1,270,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,"Signal peptide, Peptidase S8/S53 domain containing protein"
cgd8_4510-RA-p1,271,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_3710-RA-p1,272,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,40S ribosomal protein S30
cgd7_3513-RA-p1,273,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Sm-like protein Lsm7
cgd7_3500-RA-p1,274,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Leo1-like protein
cgd6_300-RA-p1,275,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_2960-RA-p1,276,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Bax inhibitor 1-related protein
cgd6_2920-RA-p1,277,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_2900-RA-p1,278,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Exostosin-like protein
cgd2_1570-RA-p1,279,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,vacuolar protein sorting/targeting protein 26
cgd6_2720-RA-p1,280,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_2650-RA-p1,281,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,DNAJ protein-like
cgd6_3580-RA-p1,282,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Derlin
cgd1_630-RA-p1,283,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_4790-RA-p1,284,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Vacuolar ATP synthase subunit
cgd1_530-RA-p1,285,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,H/ACA ribonucleoprotein complex subunit Nop10
cgd2_200-RA-p1,286,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_210-RA-p1,287,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Oocyst wall protein 9
cgd1_520-RA-p1,288,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,V-type proton ATPase proteolipid subunit
cgd8_4660-RA-p1,289,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd2_3780-RA-p1,290,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_4440-RA-p1,291,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd2_3050-RA-p1,292,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_1210-RA-p1,293,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Adenine nucleotide translocator 1/Mitochondrial carrier protein
cgd2_430-RA-p1,294,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Signal peptide containing protein
cgd7_4670-RA-p1,295,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd5_3980-RA-p1,296,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd5_3500-RA-p1,297,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Major facilitator superfamily domain containing protein
cgd2_3990-RA-p1,298,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,EF-hand domain containing protein
cgd5_3490-RA-p1,299,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Biotin-protein ligase N-terminal domain containing protein
cgd6_4640-RA-p1,300,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd5_4230-RA-p1,301,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,EGF-like domain containing protein
cgd8_3610-RA-p1,302,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd7_4710-RA-p1,303,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,START domain containing protein
cgd5_3810-RA-p1,304,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_4560-RA-p1,305,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Sushi/SCR/CCP/SbsA/lg-like domain containing protein
cgd2_760-RA-p1,306,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,NSF attachment protein
cgd8_5380-RA-p1,307,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_4730-RA-p1,308,12.208072,0.21166999999999997,+,0.6741560717067082,1.0866470819730667,12.208072,UBA/TS-N/XPC-binding/Ubiquitin-associated domain-containing/Rad23-like protein
cgd1_1870-RA-p1,309,12.155909,0.21166999999999997,+,0.6741560717067082,1.084787440260671,12.155909,Uncharacterized protein
cgd6_3460-RA-p1,310,12.084002,0.21166999999999997,+,0.6741560717067082,1.0822107884804957,12.084002,Uncharacterized protein
cgd1_3140-RA-p1,311,11.888431,0.21166999999999997,+,0.6741560717067082,1.075124541497982,11.888431,Adenylate kinase/UMP-CMP kinase
cgd6_4970-RA-p1,312,11.711472,0.21166999999999997,-,0.6741560717067082,1.068611484423383,-11.711472,Hsp60 GroEL-like chaperone (ATpase)
cgd2_4150-RA-p1,313,11.685205,0.21166999999999997,+,0.6741560717067082,1.0676363358628482,11.685205,Articulin family protein
cgd5_2310-RA-p1,314,11.667954,0.21166999999999997,+,0.6741560717067082,1.066994708280896,11.667954,Sin3 like paired amphipathic helix containing protein
cgd8_1780-RA-p1,315,11.589188,0.21166999999999997,-,0.6741560717067082,1.0640530080539168,-11.589188,Uncharacterized protein
cgd6_4460-RA-p1,316,11.571394999999999,0.21166999999999997,-,0.6741560717067082,1.0633857188724016,-11.571394999999999,Uncharacterized protein with Armadillo-like helical
cgd4_2600-RA-p1,317,11.538617,0.21166999999999997,-,0.6741560717067082,1.0621537581037455,-11.538617,UDP-glucose 4-epimerase
cgd6_2690-RA-p1,318,11.471565,0.21166999999999997,+,0.6741560717067082,1.0596226702552578,11.471565,FKBP-like Peptidylprolyl isomerase
cgd1_140-RA-p1,319,11.461861,0.21166999999999997,+,0.6741560717067082,1.0592551373882615,11.461861,Uncharacterized Secreted Protein (CpLSP gene family)
cgd7_5330-RA-p1,320,11.445457000000001,0.21166999999999997,+,0.6741560717067082,1.0586331380866492,11.445457000000001,Thioredoxin/PDI transmembrane domain containing protein
cgd3_3610-RA-p1,321,11.319028,0.21166999999999997,+,0.6741560717067082,1.0538091342408675,11.319028,Aminopeptidase I zinc metalloprotease (M18)
cgd4_3970-RA-p1,322,11.280341,0.21166999999999997,-,0.6741560717067082,1.0523222283866756,-11.280341,Uncharacterized protein
cgd2_2340-RA-p1,323,11.201811,0.21166999999999997,-,0.6741560717067082,1.0492882408599913,-11.201811,R1 like alpha-glucan water dikinase
cgd5_1780-RA-p1,324,11.075427000000001,0.21166999999999997,-,0.6741560717067082,1.0443604789284204,-11.075427000000001,Fibronectin-binding protein A N-terminus domain containing protein
cgd8_4010-RA-p1,325,10.957157,0.21166999999999997,-,0.6741560717067082,1.0396978844969922,-10.957157,Histidyl-tRNA synthetase
cgd5_4370-RA-p1,326,10.934056,0.21166999999999997,+,0.6741560717067082,1.0387812938493655,10.934056,Peptidase S9 prolyl oligopeptidase
cgd4_32-RA-p1,327,10.897705,0.21166999999999997,+,0.6741560717067082,1.037335047410428,10.897705,Uncharacterized protein
cgd6_3270-RA-p1,328,10.570879,0.21166999999999997,-,0.6741560717067082,1.0241111016856235,-10.570879,Rpn11/EIF3F/JAB1/Mov34/MPN/PAD-1 ubiquitin protease
cgd2_2200-RA-p1,329,10.518151,0.21166999999999997,+,0.6741560717067082,1.021939401312582,10.518151,Ribosomal protein L37
cgd3_2250-RA-p1,330,10.434754,0.21166999999999997,+,0.6741560717067082,1.0184822150016763,10.434754,60S ribosomal protein L37A
cgd1_620-RA-p1,331,10.258258,0.21166999999999997,+,0.6741560717067082,1.011073617577004,10.258258,Uncharacterized protein
cgd7_2900-RA-p1,332,10.242114,0.21166999999999997,-,0.6741560717067082,1.010389605446376,-10.242114,26S Proteasome non-ATPase regulatory subunit 7/8
cgd5_1640-RA-p1,333,10.233922,0.21166999999999997,-,0.6741560717067082,1.0100421025815078,-10.233922,MORN repeat containing protein
cgd2_1440-RA-p1,334,10.203099,0.21166999999999997,+,0.6741560717067082,1.008732100603685,10.203099,Proteasome subunit alpha type
cgd3_1940-RA-p1,335,9.988361,0.21166999999999997,+,0.6741560717067082,0.9994942302626852,9.988361,Translationally controlled tumour protein associated protein
cgd3_1570-RA-p1,336,9.959230999999999,0.21166999999999997,+,0.6741560717067082,0.9982258057580301,9.959230999999999,Profilin
cgd7_3210-RA-p1,337,9.872264,0.21166999999999997,+,0.6741560717067082,0.9944167605678331,9.872264,Uncharacterized protein
cgd6_4760-RA-p1,338,9.728645,0.21166999999999997,-,0.6741560717067082,0.988052356198271,-9.728645,Tubulin beta chain
cgd5_3823-RA-p1,339,9.632651,0.21166999999999997,+,0.6741560717067082,0.9837458256739059,9.632651,Chromatin target of PRMT1 protein-like protein
cgd6_2840-RA-p1,340,9.587964,0.21166999999999997,-,0.6741560717067082,0.9817263947159445,-9.587964,Sucrose-phosphatase-like protein /HAD superfamily hydrolase
cgd8_790-RA-p1,341,9.531957,0.21166999999999997,-,0.6741560717067082,0.9791820745152867,-9.531957,Glutamyl-tRNA synthetase
cgd5_2210-RA-p1,342,9.469861,0.21166999999999997,-,0.6741560717067082,0.9763436044123527,-9.469861,40S ribosomal protein S13
cgd4_260-RA-p1,343,9.449719,0.21166999999999997,-,0.6741560717067082,0.9754188943755212,-9.449719,WD40-repeat-containing protein
cgd2_2130-RA-p1,344,9.401109,0.21166999999999997,-,0.6741560717067082,0.9731790880860249,-9.401109,ATP-dependent 6-phosphofructokinase
cgd8_5030-RA-p1,345,9.374238,0.21166999999999997,+,0.6741560717067082,0.9719359755096197,9.374238,"Articulin family protein, Pfs77 protein-related"
cgd7_4490-RA-p1,346,9.265119,0.21166999999999997,+,0.6741560717067082,0.966851001713357,9.265119,Uncharacterized Protein
cgd8_2940-RA-p1,347,9.258189999999999,0.21166999999999997,+,0.6741560717067082,0.9665260892902617,9.258189999999999,Replication factor C like AAA Atpase
cgd2_3260-RA-p1,348,9.184217,0.21166999999999997,-,0.6741560717067082,0.9630421364638737,-9.184217,Phosphoglucomutase
cgd8_3320-RA-p1,349,9.086128,0.21166999999999997,-,0.6741560717067082,0.9583788506056296,-9.086128,Phenylalanyl-tRNA synthetase beta chain
cgd3_3320-RA-p1,350,8.905714,0.21166999999999997,-,0.6741560717067082,0.9496687439934718,-8.905714,phenylalanyl-tRNA synthetase
cgd1_320-RA-p1,351,8.872428,0.21166999999999997,-,0.6741560717067082,0.9480424837221301,-8.872428,Oxysterol-binding protein
cgd2_3920-RA-p1,352,8.801919,0.21166999999999997,+,0.6741560717067082,0.9445773676335502,8.801919,unspecified product
cgd5_2260-RA-p1,353,8.797432,0.21166999999999997,+,0.6741560717067082,0.9443559186286953,8.797432,Uncharacterized protein
cgd1_590-RA-p1,354,8.669615,0.21166999999999997,-,0.6741560717067082,0.937999811768245,-8.669615,Uncharacterized protein
cgd4_3300-RA-p1,355,8.590995,0.21166999999999997,+,0.6741560717067082,0.9340434662741424,8.590995,unspecified product
cgd2_4370-RA-p1,356,8.536821,0.21166999999999997,+,0.6741560717067082,0.9312961752336367,8.536821,Signal peptide containing protein
cgd2_3230-RA-p1,357,8.523416000000001,0.21166999999999997,-,0.6741560717067082,0.9306136854501696,-8.523416000000001,DnaJ/Thioredoxin domain containing protein
cgd4_3310-RA-p1,358,8.48271,0.21166999999999997,-,0.6741560717067082,0.9285346199484296,-8.48271,Phosphoacetylglucosamine mutase
cgd2_120-RA-p1,359,8.389407,0.21166999999999997,+,0.6741560717067082,0.9237312640790624,8.389407,60S ribosomal protein L29
cgd3_3510-RA-p1,360,8.328239,0.21166999999999997,+,0.6741560717067082,0.9205531798660497,8.328239,Uncharacterized protein
cgd8_3790-RA-p1,361,8.254918,0.21166999999999997,-,0.6741560717067082,0.9167127635679958,-8.254918,SEC14/CRAL-TRIO lipid binding domain
cgd7_1793-RA-p1,362,8.245235000000001,0.21166999999999997,+,0.6741560717067082,0.9162030381186604,8.245235000000001,Uncharacterized protein
cgd5_940-RA-p1,363,8.179604,0.21166999999999997,+,0.6741560717067082,0.9127322786373592,8.179604,Histone H2A
cgd7_4420-RA-p1,364,8.162709,0.21166999999999997,-,0.6741560717067082,0.9118343142077479,-8.162709,Calcineurin-like phosphoesterase
cgd2_3370-RA-p1,365,8.143764,0.21166999999999997,-,0.6741560717067082,0.9108251796558949,-8.143764,unspecified product
cgd4_210-RA-p1,366,8.043213,0.21166999999999997,+,0.6741560717067082,0.9054295698215002,8.043213,Ubiquitin-conjugating enzyme E2
cgd1_3690-RA-p1,367,7.971799000000001,0.21166999999999997,+,0.6741560717067082,0.9015563399166395,7.971799000000001,Aspartyl (Acid) protease
cgd6_5310-RA-p1,368,7.9356,0.21166999999999997,-,0.6741560717067082,0.8995797687516065,-7.9356,Uncharacterized protein
cgd1_2470-RA-p1,369,7.882185000000001,0.21166999999999997,-,0.6741560717067082,0.8966466238226921,-7.882185000000001,Serine/threonine-protein phosphatase 2A activator
cgd6_3940-RA-p1,370,7.728634,0.21166999999999997,+,0.6741560717067082,0.8881027411775816,7.728634,Uncharacterized protein
cgd5_1480-RA-p1,371,7.700581,0.21166999999999997,-,0.6741560717067082,0.8865234934289659,-7.700581,Uncharacterized Secreted Protein
cgd8_3940-RA-p1,372,7.410666,0.22166999999999998,-,0.6541167870682874,0.8698572399803384,-7.410666,"eIF-2B gamma, eukaryotic translation initiation factor 2B subunit 3"
cgd5_2070-RA-p1,373,7.370024000000001,0.22284,-,0.6518314839748381,0.8674689021128635,-7.370024000000001,SPAC694.02. SKI family SFII helicase
cgd7_4160-RA-p1,374,7.326326,0.22441,+,0.648783654660658,0.8648862395880274,7.326326,Glycosyltransferase 2-like
cgd8_3450-RA-p1,375,7.319097999999999,0.22441,+,0.648783654660658,0.8644575622386979,7.319097999999999,60S ribosomal protein L17/L22
cgd7_1540-RA-p1,376,7.233623,0.22753,-,0.6427895809938784,0.8593558705734865,-7.233623,Aspartate--tRNA ligase
cgd2_3410-RA-p1,377,7.204797,0.22793000000000002,+,0.6420270586631415,0.8576217487833429,7.204797,ARF1/2 like small Gtpase
cgd2_4120-RA-p1,378,7.173838000000001,0.22862,+,0.6407148461065296,0.8557515651890626,7.173838000000001,Peptidyl-prolyl cis-trans isomerase
cgd2_3090-RA-p1,379,7.079805,0.23274,+,0.6329610618441317,0.8500212960244811,7.079805,Uncharacterized protein
cgd5_3360-RA-p1,380,7.052962,0.23329,+,0.6319363644937567,0.8483715439559345,7.052962,Adenylate kinase
cgd3_1350-RA-p1,381,6.998169,0.23496,+,0.6288397444757287,0.8449844261264834,6.998169,Ubiquitin domain containing protein
cgd5_2720-RA-p1,382,6.9167380000000005,0.23835,-,0.62262088684256,0.8399013252942265,-6.9167380000000005,Uncharacterized Secreted Protein
cgd4_3290-RA-p1,383,6.907328999999999,0.23835,+,0.62262088684256,0.8393101421914221,6.907328999999999,Articulin family protein/adjacent paralogous protein
cgd5_3420-RA-p1,384,6.878252000000001,0.23911,+,0.6212388246836268,0.8374780831179497,6.878252000000001,TSP1/LNR (Lin-12/Notch) repeat containing protein
cgd2_2890-RA-p1,385,6.849336999999999,0.24,-,0.6196259283863791,0.8356485348242676,-6.849336999999999,Biotin--acetyl-CoA-carboxylase ligase
cgd4_2460-RA-p1,386,6.769572999999999,0.24281999999999998,-,0.6145546060041586,0.8305612758354829,-6.769572999999999,Uncharacterized protein
cgd6_1590-RA-p1,387,6.714181,0.24527,+,0.6101962370255709,0.8269930447227879,6.714181,Ataxin-2 C-terminal/MIF4G domain containing protein
cgd6_4190-RA-p1,388,6.714144999999999,0.24527,+,0.6101962370255709,0.8269907161225813,6.714144999999999,"60S ribosomal protein L10/L16, alpha/beta hammerhead"
cgd6_2913-RA-p1,389,6.630186,0.24856,+,0.6044115364317563,0.8215257120609661,6.630186,Uncharacterized protein
cgd4_3040-RA-p1,390,6.557485000000001,0.2519,-,0.5986166934684196,0.8167373058312545,-6.557485000000001,NifS-like protein cysteine desulfurase/Pyridoxal phosphate-dependent transferase
cgd1_980-RA-p1,391,6.54486,0.25192,-,0.5985822256523775,0.8159003610658798,-6.54486,RNase L inhibitor-like protein
cgd6_4400-RA-p1,392,6.53885,0.25192,-,0.5985822256523775,0.815501374842581,-6.53885,Proline-tRNA synthetase class II
cgd7_5520-RA-p1,393,6.534125,0.25192,+,0.5985822256523775,0.8151874384178043,6.534125,Hemogen
cgd7_5180-RA-p1,394,6.51547,0.25192,-,0.5985822256523775,0.8139457494490906,-6.51547,Eukaryotic translation initiation factor 3 subunit H [EIF3H].
cgd5_2760-RA-p1,395,6.497056,0.25192,+,0.5985822256523775,0.8127166100909302,6.497056,Uncharacterized protein
cgd6_1500-RA-p1,396,6.4286970000000005,0.25525,+,0.5928811459535765,0.808122956897115,6.4286970000000005,Cytochrome Oxidase subunit III
